asin,title,original_price,discounted_price,rating,weight,brand,categories
B0CN32RHB5,"HYWMLY Ice Scrapers for Car Windshield,4 Pack Magical Car Ice Scraper,Snow Scraper for Car,Windshield Scraper for Ice and Snow,2 in 1 Multifunctional Cone Magic Snow Car Scraper with Funnel",14.89,12.55,2.80,0.6000000000,‎HYWMLY,Automotive>CarCare
B0CN355TCM,"Wutubug 3000pcs Pony Beads Bracelet Making Kit, 48 Colors Friendship Bracelet Kit Kandi Beads, Letter Beads Heart Beads with Elastic String for Jewelry Making DIY Craft Gifts for Girls Kids Adults",25.99,21.99,4.80,1.3500000000,Wutubug,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B0CN41MKQ6,"Colorxy Memory Foam Bath Mat 24x16, Ultra Soft and Absorbent Bathroom Rugs, Non-Slip, Machine Wash Dry, Thick Bath Rug Carpet for Bathroom Floor, Sink and Shower, Dark Grey",14.99,9.98,4.20,0.6375000000,Colorxy,Home&Kitchen>Bath
B0CN66Z5RX,"Invisible Sleep Headphones,Sleep Earbuds for Side Sleepers,Sleepbuds Comfortable Noise Blocking, Bluetooth 5.3 Wireless Open Ear Headphones for Sleeping,Driving,Hiking,Cycling - Black",39.99,35.99,4.30,0.1300000000,Hulaed,Electronics>Accessories&Supplies
B0CN679MCH,"Hulaed Invisible Sleep Headphones,Sleep Earbuds for Side Sleepers,Sleepbuds Comfortable Noise Blocking, Bluetooth 5.3 Wireless Open Ear Headphones for Sleeping,Running,Driving,Hiking,Cycling - White",39.99,35.99,4.30,0.1300000000,Hulaed,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CN6BQ9Q7,"GZCRDZ 3.5mm Wired Bone Conduction Earphones with Open Ear Microphone Compatible with Mobile Phones, Computers, and Tablets",25.54,22.99,3.00,0.1300000000,GZCRDZ,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CN6BSKGB,USB C Headphone with Microphone Wired Earbuds for iPhone 15 Pro Galaxy S24 S23+ S22 Ultra Magnetic In-Ear Noise Canceling Type C Earphone Volume Control for iPhone 15 Plus Google Pixel 8 Pro 7 iPad 10,16.99,14.99,4.50,0.0706250000,ACANDYA,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CN6DX5MX,USB C Charger Phone Charger Fast ChargingMFi Certified 2Pack 20W PD Type C Wall Fast Charger Adapter with 6FT USB C to Lightning Cable for iPhone 14Pro Max/13 Pro Max/12 Pro/11 Pro/XS Max/XR/X/8-T,34.99,9.50,4.60,0.3312500000,ABCSQUAD,Electronics>CellPhones&Accessories
B0CN6GHGD6,iPhone Charger Fast ChargingMFi Certified 2Pack 20W PD USB C Wall Charger 6&10FT Cable Fasting Charging Adapter Compatible with Phone 14Pro/13 Pro/12/12 Pro Max/11 Pro Max/XS Max/XS/XR/X/8 and More,34.99,9.99,4.90,0.3500000000,ABCSQUAD,Electronics>Accessories&Supplies
B0CN6N7XV3,"LISEN 3 in 1 Charging Station for Apple Devices Magsafe Wireless Charger Pad for iPhone, Travel Wireless Charging Station for Multiple Devices Fits iPhone 15 Pro Max Magsafe Charger Airpods I Watch",65.99,49.99,4.40,0.5250000000,LISEN,Electronics>Accessories&Supplies
B0CN6SBRVK,"T Tersely [3 Pack Screen Protector Glass for Sony Playstation Portal 2023, Premium 9H Tempered Glass Screen Protector for PlayStation Portal",9.99,8.99,4.40,0.3312500000,T Tersely,Electronics>Accessories&Supplies
B0CN6ZN7FT,Bluetooth Headphones Wireless Earbuds Over Ear Buds 90H Playback IPX7 Waterproof Sports Earphones Deep Bass with Wireless Charging Case & Dual LED Power Display Earhooks Headset for Workout/Running,45.99,29.99,4.70,0.3500000000,GNMN,Electronics>Accessories&Supplies
B0CN8GD5X4,"Car Vacuum Cleaner High Power, 9000Pa Suction Handheld Vacuum Cordless Rechargeable with HEPA Filter, Type-C, Mini Portable Vacuum for Car Home Office Desk Keyboard Cleaning",59.99,39.99,5.00,1.0000000000,Generic,Automotive>CarCare
B0CN8WDWZF,"CCA Rhapsody in-Ear Monitor 4BA+2DD 6 Hybrid Drivers Earbuds with 4 Tuning Switches HiFi Bass Noise Isolation Earphones, Clarity Stereo Sound Headphone for Audio Engineer, Musician (Nomic)",76.66,68.99,5.00,0.1500000000,G.K,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CN93V2SK,"BMHOLU Wireless Earbuds with Large Charging Case,IPX7 Waterproof, Hi-Fi Stereo Sound, Touch Control - Perfect for iOS/Android",549.99,47.37,1.20,0.2000000000,BMHOLU,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CN9BZG6C,"Panmall 4PCS Car Interior Cleaning Tool, Zabernim Car Cleaning Tool, Zabernim Car Brush, Car Cleaning Brush Interior, Car Interior Cleaning Tool Brush, Zabernim Car Interior Cleaning Tool",9.99,7.39,4.50,0.2312500000,‎Panmall,Automotive>CarCare
B0CN9GQ1LW,"Bluetooth Headphones, Hybrid Active Noise Cancelling Wireless Headphones Over Ear with Microphone, 140H Playtime, Transparency Mode, Deep Bass, Clear Calls, Comfort fit for Travel, Home Office",69.99,49.99,4.80,0.8187500000,Calmbee,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CN9VDDVP,Jemluse Wireless CarPlay Adapter for Apple - Stable Fast Connection for Convert Factory Wired to Wireless CarPlay Dongle Cars for iPhone - No Latency from iOS 10+ to Screen w/USB C (Cosmic Gray),77.52,69.77,4.70,0.1806250000,Jemluse,Electronics>Car&VehicleElectronics
B0CNBWHQQS,"Koilboane Hidden-Camera-Detectors, Anti-Spy Camera Detector Bug Detector GPS Tracker RF Signal Scanner Listening Devices Finder Wireless Rechargeable for Travel,Car, Bathroom,Office, Hotel, Airbnb",55.54,49.99,4.80,0.1493750000,Koilboane,Electronics>Camera&Photo
B0CNC4ZXH1,"2 Pack -Apple Earbuds for iPhone Headphones [Apple MFi Certified] with 3.5mm Connector with Mic Volume Control Compatible with iPhone/iPad/iPod, Computer, MP3/4, Android 3.5mm Audio Devices",17.98,9.99,3.70,0.0396250000,ACCZPRA,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNCV8THH,"2-Pack Apple Earbuds [Apple MFi Certified] Earphones Wired with Microphone for 3.5mm iPhone Headphones (Built-in Microphone & Volume Control) Compatible with iPhone/iPad/iPod/Computer/MP3/4,Android",18.99,9.98,4.40,0.0706250000,TTAUFRD,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNGJQXL6,"AX2V Car Vacuum Portable Cordless 16000Pa Mini Vacuum Cleaner for Car, Low Noise Hand Vacuum Cordless Rechargeable, with Cleaning Gel for Car Detailing for Car Keyboard Cleaner and Home Cleaning",89.99,55.99,4.60,0.8500000000,AX2V,Automotive>CarCare
B0CNGP3874,"6ft Power Cord for 4moms mamaRoo 4, 12V 3A Charger for RockaRoo Baby Swing, AC Adapter Charging Plug Replacement for mamaroo 2015 Infant Seat Bouncer",9.99,8.99,5.00,0.4000000000,Palrey,BabyProducts>Activity&Entertainment
B0CNGTD6GN,"Linsoul Hidizs MP145 in-Ear Monitor, 14.5mm Planar Magnetic Driver HiFi Earphone IEMs, Wired Gaming Earbud with Detachable 2Pin OFC Cable for Audiophiles Musicians (Blue, 4.4 mm)",176.67,159.00,4.50,0.3312500000,Linsoul,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNH3CBPH,"eSamcore Car Phone Holder, Dashboard Cell Phone Car Mount Foldable Windshield Car Cell Phone Holder with Universal Dash Suction Cup Compatible with iPhone 15 14 13 12 Pro Max Smartphone",19.99,9.99,4.50,0.4312500000,eSamcore,Automotive>CarElectronics&Accessories
B0CNH5LTGX,"Car Heater,12V 150W Portable Car Heater Defroster Fans, 2 in 1 Heating & Cooling Fast Heating Defrost Defogger with Plug in Cigarette Lighter, Window Defroster for Car",26.99,19.99,1.40,0.8562500000,‎Numhosai,Automotive>CarElectronics&Accessories
B0CNJXRQ9B,USB C Fast Charger Block: 160W GaN Charger 6 Port PD Charging Station Hub Brick for All iPad iPhone Series - Wall Charger Power Adapter for Samsung Galaxy Note - Laptop Charger for MacBook Air Pro,59.99,29.99,4.90,0.6562500000,Knild,Electronics>Accessories&Supplies
B0CNJXW729,"INGHOOD Car Interior Dust Brush, Car Cleaning Brush Dust Collectors,Soft Bristles Detailing Brush Dusting Tool，for Automotive Dashboard, Air Conditioner Vents, Leather, Computer,Scratch Free(2 PCS)",8.99,4.99,5.00,0.1100000000,‎INGHOOD,Automotive>CarCare
B0CNKG87BT,"Electric Spin Scrubber, 2024 Upgrade Cordless Shower Scrubber with 8 Replaceable Brush Heads and 3 Adjustable Speeds, LED Screen and Extension Handle,Power Cleaning Brush for Bathroom Tub Grout Floor",39.99,28.99,4.30,2.9700000000,Katalic,Home&Kitchen>Bath
B0CNLNCPG8,"iPhone 15 Charger USB C Charger 2-Pack iPad Pro Charger 6FT Cable Wall Charger for iPhone 15/iPhone 15 Pro/iPhone 15 Pro Max,iPad Pro,iPad Mini 6,iPad Air4,Android Phones",19.90,9.99,4.00,0.3125000000,STAKYCET,Electronics>Accessories&Supplies
B0CNLRJ9KS,"BASN Bmaster5 in Ear Monitors, 5 Drivers Drummer Headphones with Powerful Bass, Noise Isolation IEM Earbuds with Detachable MMCX Sliver-Plated OFC Cable for Musicians (Midnight Black, MMCX)",195.54,175.99,4.70,0.9937500000,BASN,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNP48PT4,"15Pcs Valentine's Day Silicone Beads, Silicone Focal Beads for Pen for Making Keychain Necklace Bracelet Handmade Crafts",9.95,6.95,4.60,0.1806250000,Generic,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B0CNPWMRML,"Lulaven Airtag Holder for Kids Hidden 2 Pack GPS Tracker Case, Anti-Removal Airtag Silicone Case with Pins, Suitable for Children, Elderly, Pets, Backpack, Luggage(Navy Blue, Black)",12.99,9.99,4.40,0.1300000000,Lulaven,Automotive>CarElectronics&Accessories
B0CNPY1TR6,"Vacplus Toilet Bowl Brush and Holder - Compact Toilet Brush for Bathroom with Holder, Quick-Dry Toilet Bowl Cleaner Brush with Dense Bristles, Toilet Scrubber for Deep Cleaning, Easy Assembly,15 Inch",14.99,6.99,4.30,0.6187500000,Vacplus,Home&Kitchen>Bath
B0CNQRJKJX,"Wired Earbuds with Microphone,HiFi Stereo Wired Headphones,Wired Earphones in Ear Headphones,Earphone with Noise Isolating,Compatible with iPhone, Computer,Samsung,Laptop,Fits All 3.5mm Devices-White",9.99,5.99,4.70,0.2625000000,YISHIFD,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNQV3VTS,Everdigi iPhone Earbuds 2Pack [MFi Certified] Wired Earphones (Built-in Microphone & Volume Control) Noise Canceling Isolating Headphones for iPhone 14/13/12/11/SE/X/XR/XS/8/7,13.32,11.99,4.70,0.0706250000,Everdigi,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNQYYXGB,"KOWASIS Car Vacuum Cleaner, Portable Car Vacuum High Power 150W/7500Pa, Handheld Vacuum for Car Interior Accessories Cleaning with Wet or Dry for Men/Women, 16.4 Ft Corded",39.99,28.99,4.90,1.2200000000,‎KOWASIS,Automotive>CarCare
B0CNR3HL8V,"TOPMAKE Upgrade Scale for Body Weight, Digital Bathroom Scale BMI Weighing Body Fat Scale, 25 Body Composition Analyzer with App sync with Bluetooth, Batteries and Tape Measure Included, Black",42.99,23.99,4.90,3.0000000000,Topmake,Home&Kitchen>Bath
B0CNS14QYV,"YOURSORTER Canvas Boards 4 Pack, 8x10inch Blank Canvases for Painting, Gesso Primed Acid-Free 100% Cotton Painting Canvas Panels for Acrylic Oil Tempera Watercolor Paints, Art Painting Supplies",6.99,5.99,4.70,0.9937500000,YOURSORTER,"Arts,Crafts&Sewing>Painting,Drawing&ArtSupplies"
B0CNSY4W5X,"tapaxis Active Noise Canceling Headphones Bluetooth Headphones Over Ear Headphones Wireless Headphones Noise Cancelling with Protein Earpads, HiFi Audio, 30H Playtime, Black",89.99,49.99,4.80,0.8562500000,tapaxis,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNSYYKT6,"HIFI WALKER Waterproof MP3 Player Underwater Swimming Headphones IPX8 Waterproof 32G Music Player, Wireless Bluetooth 5.3 Open-Ear Bone Conduction Headphones for Running, Cycling, Swimming",79.99,69.99,4.20,0.4000000000,HIFI WALKER,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNT6KDZ9,"6 Pack Metal Straw with Silicone Tip for Stanley,Stainless Steel Replacement Straw Compatible with Stanley 40 30 Oz Tumbler Cups,Reusable Straws with Cleaning Brush for Stanley Cup Accessories",9.99,6.99,5.00,0.2937500000,MYJIE,Home&Kitchen>Kitchen&Dining
B0CNT82KRP,"WOONITH Bone Conduction Headphones, IPX8 Waterproof Headphones for Swimming, MP3 Play Built-in 32G Memory, Open-Ear Wireless Bluetooth Headphones with Mic, Sports Headphones for Running, Swimming",31.95,27.99,4.30,0.4187500000,WOONITH,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNT9CHPL,"Bebamour Baby Gym Play Mat, 5PCS Hanging Toys, Soft Baby Play Activity Gym Playmats Floor Gyms for 0-24Months (Cute Dinosaur)",69.99,49.99,4.20,1.5000000000,Generic,BabyProducts>Activity&Entertainment
B0CNVL8YG7,"Aolamegs 4Pcs California HOV Stickers Protection Film - Clear Paint Protection Film for Cars, Car PPF Film for 2022, 2023, and 2024 Stickers (HOV Stickers Not Included)",13.98,9.99,5.00,0.0793750000,‎Aolamegs,Automotive>CarCare
B0CNW2GMCP,"10PCS Valentines Day Love Focal Beads for Pens, Heart Silicone Focals Beads Colorful Rubber Beads for Beading Keychain Making Crafts Bracelets(Valentines)",9.97,8.97,4.70,0.0881250000,Generic,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B0CNW48KXG,Wireless Earbuds Bluetooth Headphones with Wireless Charging Case 32H Playback LED Display in Ear Earphone Waterproof Ear buds Built in Mic Stereo Bass for iPhone Samsung Android Sport Workout game TV,77.77,69.99,4.30,0.2200000000,AMZSMT,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNW4CF3X,"UPERGO Walnut Headphone Stand, Wood Headset Stand for Desk, Universal Headphone Holder with Storage Base for Gaming, Airpod max, Bose,Razer",33.32,29.99,4.60,0.9312500000,UPERGO,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CNWGGZ5W,"SKINWIT Intense-5-Peptide Powerhouse Essence Mist - Supports Collagen Production - Lifts, Hydrates and Tightens Fine Lines & Wrinkles - Firms and Strengthens Aging Skin Oil-Free Treatment 0.67oz.",35.00,29.20,4.70,0.0881250000,SKINWIT,Beauty&PersonalCare>SkinCare
B0CNX6FRQ5,"GUSSLM Wireless CarPlay Adapter, CarPlay Dongle for OEM Wired CarPlay Cars, Convert Wired to Wireless CarPlay, Support Online Update Plug & Play Easy Use Fit for Cars from 2015 & iPhone",89.99,79.99,4.80,0.0900000000,Generic,Automotive>CarElectronics&Accessories
B0CNXVFJR3,"LEKVKM Retractable Car Charger 4-Port Car Charger 100W Adapter Fast Charging Car Cigarette Lighter Plug for iPhone 15, Samsung, Huawei - New (Silver)",29.99,24.99,4.40,0.3500000000,LEKVKM,Automotive>CarElectronics&Accessories
B0CNYPX4B5,"Advanced Eyelash Growth Serum 2-in-1 Brush Head Lash Serum Eyelash Serum to Grow Lashes for Longer, Thicker, Stronger",14.99,12.99,4.50,0.0200000000,Gaayou,Beauty&PersonalCare>Makeup
B0CNYW1SSV,"Micger Galaxy S24 Ultra Screen Protector, 2 Pack Tempered Glass Screen Protector2+2 Pack 2 Pack Tempered Glass Camera Lens Protector, Easy Installation, 3D Glass 9H Hardness Tempered Glass Screen Protector for Samsung Galaxy S24 Ultra 5G",13.99,11.99,4.80,0.1493750000,Micger,Electronics>Accessories&Supplies
B0CP13NF92,Ring Sizer Adjuster for Loose Rings - JSFC Ring Guards for Women Loose Rings with EVA Invisible Ring Size Adjuster Ring Size Measuring Tool and Silver Polishing Cloth,8.59,7.99,4.50,0.0418125000,Generic,"Arts,Crafts&Sewing>Beading&JewelryMaking"
B0CP2484S7,"USB C Earbuds for Phone 15, Type C Earphones HiFi Stereo Earphone with Mic for Phone 15 Android Smartphone Galaxy S20 FE Note 20 Pixel 7 Pro and Other USB C Device",9.99,6.99,3.70,0.0396250000,SUPVOL,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CP2NTQH5,"Selfie Light, 2000Mah Rechargeable Clip Video Light, 80 LED Phone Light, Adjusted 5 Light Modes, Portable LED Light, Selfie Light for Phone, Camera, Laptop, iPad, TikTok, Video Conference Vlog PIDINUK",12.99,9.97,5.00,0.4187500000,PIDINUK,Electronics>CellPhones&Accessories
B0CP3C1LCD,"oleap Pilot P200b Bluetooth Wireless Open Ear Noise Canceling Headphones, 50dB Call Noise Elimination, Computer Headset with Boom Microphone and Mute Button for Work and Calls",177.76,159.98,4.50,0.0725000000,oleap,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CP3L3LX2,"Hidden Camera Detectors, Listening Device Detector, GPS Tracker Detector, Anti Spy Detector, Bug Camera, Privacy Protector, Portable Wireless Bug Detector, 5 Levels Sensitivity, 30H Working Time",77.77,69.99,4.80,0.1493750000,SDL,Electronics>Camera&Photo
B0CP3LRQF7,"BRGS Waterproof Bluetooth 5.3 True Wireless Earbuds,30H Cyclic Playtime TWS Headphones with ，Charging Case and mic in-Ear Stereo Earphones ，Touch Control 1",44.96,7.99,4.80,0.0900000000,Ztot0p,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CP3Q1QPJ,"SPIDERCASE Designed for Samsung Galaxy S24 Plus Case, [10 FT Military Grade Drop Protection] Heavy Duty Shockproof Phone Case for Galaxy S24 Plus 2024, Black",19.99,17.99,4.50,0.2625000000,SPIDERCASE,Automotive>CarElectronics&Accessories
B0CP3RZVXJ,"VEVOR Transmission Jack, 1322 LBS (3/5 Ton) Capacity 2-Stage Hydraulic Telescopic Jack, Floor Jack Stand with Foot Pedal and 360° Swivel Wheel, 33-1/2""-67"" Lifting Range Garage/Shop Lift Hoist, Red",175.99,157.69,4.00,86.0000000000,VEVOR,Automotive>Tools&Equipment
B0CP5BHB99,"Geweeco Cup Holder Phone Mount for Car, Car Cup Holder Expander with Phone Mount 360 Degree Rotation Long Arm Cell Phone Holder for Car Compatible with All Smartphones",28.99,24.98,5.00,1.2100000000,Geweeco,Electronics>Car&VehicleElectronics
B0CP5XK8MR,"Tuliyet Wireless CarPlay Adapter, Plug & Play Converts Wired CarPlay to Wireless, Convert Wired to Wireless CarPlay Fit for Cars from 2015 & iPhone iOS 10+ (Black)",99.99,79.99,4.80,0.0900000000,Generic,Automotive>CarElectronics&Accessories
B0CP7CKFHF,"3Pack-3/6/10 FT USB C Charger Cable Fast Charging for iPhone 15/15 Pro/15 Pro Max/15 Plus, Android Samsung Galaxy A25 A15 5G A14 A13 S23 Ultra S22 USBC Type-C Pixel 8 Pro 8 7 7a, Auto Car Multi Cord",12.99,8.99,3.60,0.2200000000,AILKIN,Automotive>CarElectronics&Accessories
B0CP8PFX7Y,"GLB Wireless Earbuds, 60H Playback Bluetooth 5.3 Headphones,Noise Cancelling Wireless Headphones with LED Battery Display, 4 Mics Clear Call, IPX7 Waterproof Bluetooth Earbuds for Workout Sports",25.54,22.99,4.80,0.2625000000,GJB,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CP976MZY,"Gunatagy Wireless Earbuds, Bluetooth Earbuds with LED Display 1800mAh Charging Case Bluetooth 5.3 Over-Ear Earbud with Ear-Hook IPX7 Waterproof Sports Earbuds for Cell Phones, Laptops and Computers",33.32,29.99,4.90,0.4187500000,Gunatagy,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CP9D84S4,HIGEEK Wireless Earbuds Active Noise Cancelling Headphones Wireless Bluetooth 5.3 with Microphone Charging Case 24H Playtime in-Ear Hi-Fi Stereo IPX7 Waterproof Headsets,24.43,21.99,5.00,0.0220000000,HIGEEK,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CPBHBRY6,"Ultrasonic Pest Repeller 6 Packs, Mouse Repellent Electronic Pest Repellent Ultrasonic Plug in Indoor Rodent Repellent, Pest Control for Mouse, Roaches, Squirrels, Spider, Bugs, Mosquito, Spider, Bats",39.99,28.79,4.10,0.5687500000,Okutani,Health&Household>HouseholdSupplies
B0CPBNNTPZ,"UNIVEGET Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones with Microphone Hi-Fi Audio Deep Bass 40H Playtime Headset, Soft Memory-Protein Earmuffs Earphones (Black)",77.77,69.99,3.80,0.8562500000,UNIVEGET,"Electronics>Headphones,Earbuds&Accessories>Headphones&Earbuds"
B0CPBVHHLW,Bluetooth Wireless Headset Built in Noise Cancelling Mic Hands Free Bluetooth Earpiece Single Ear Headphones Wireless for iPhone IOS Android Samsung Cell Phones PC TV Computer Game Trucker Driver Work,49.99,29.99,5.00,0.2400000000,Orancu,Electronics>CellPhones&Accessories
B0CPC1YZPV,"3 Pack iPhone 14 13 Fast Charger [MFi Certified], 20W PD USB C Wall Charger Adapter with 6FT Type C to Lightning Cable Compatible with iPhone 14/13/12/Pro/Pro Max/XS/X/SE and More",49.99,14.99,4.90,0.4875000000,WSCSR,Electronics>Accessories&Supplies
B0CPF2Y24X,"SIHUAN Car Interior Dust Sweeping Soft Brush,Woobrooch Brush, Car Detailing Brush,Car Interior Cleaning Brush Ideal for Interior, Exterior, Dashboard, AC Vents, Soft Bristles(3pcs)",15.00,8.99,4.70,0.2000000000,‎SIHUAN,Automotive>CarCare
B0CPF9FR9P,"JOYROOM for Magsafe Car Mount, 360° Rotation All-Metal Magnetic Phone Holder for Car, Strong Magnets iPhone Car Holder Hands Free Phone Mount for Car Dash Fit for iPhone 15 14 13 Pro Max Plus",29.99,16.99,5.00,0.2400000000,JOYROOM,Automotive>CarElectronics&Accessories
